Date,Week,Auction_Number,Category,Manufacturer,Grade,Price,USD_Buying,USD_Selling,Crude_Oil_Price_LKR
2020-05-06,19,17,NUWARA ELIYAS,Mahagastotte,BOP,840,185.81,191.71,4437.1428
2020-05-06,19,17,NUWARA ELIYAS,Kenmare,BOPF/BOPFSp,650,185.81,191.71,4437.1428
2020-05-06,19,17,NUWARA ELIYAS,Kenmare,FBOP/FBOP1,1100,185.81,191.71,4437.1428
2020-05-06,19,17,NUWARA ELIYAS,Kenmare,OP/OPA,680,185.81,191.71,4437.1428
2020-05-06,19,17,NUWARA ELIYAS,Lovers Leap,PEK/PEK1,1100,185.81,191.71,4437.1428
2020-05-06,19,17,UDAPUSSELLAWAS,Kirklees,BOP,630,185.81,191.71,4437.1428
2020-05-06,19,17,UDAPUSSELLAWAS,Lucky Land,BOPSp,620,185.81,191.71,4437.1428
2020-05-06,19,17,UDAPUSSELLAWAS,Lucky Land,BOPF/BOPFSp,760,185.81,191.71,4437.1428
2020-05-06,19,17,UDAPUSSELLAWAS,Gampaha,BOP1,860,185.81,191.71,4437.1428
2020-05-06,19,17,UDAPUSSELLAWAS,Gordon,BOP1,850,185.81,191.71,4437.1428
2020-05-06,19,17,UDAPUSSELLAWAS,Delmar,FBOP/FBOP1,920,185.81,191.71,4437.1428
2020-05-06,19,17,UDAPUSSELLAWAS,Delmar,FBOPF/FBOPF1,940,185.81,191.71,4437.1428
2020-05-06,19,17,UDAPUSSELLAWAS,Delmar,OP/OPA,790,185.81,191.71,4437.1428
2020-05-06,19,17,UDAPUSSELLAWAS,Delmar,OP1,890,185.81,191.71,4437.1428
2020-05-06,19,17,UDAPUSSELLAWAS,Gordon,PEK/PEK1,830,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Ceciliyan,BOP,1200,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Ceciliyan,BOPSp,1100,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Pothotuwa,BOPF,920,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Broadlands SH,BOPFSp,840,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Pothotuwa,FBOP,1550,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Galaxy,FBOP1,1000,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Lumbini,FBOP1,1000,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Himara,FBOPF,1400,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Ethoya Watta,FBOPF1,1250,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Pothotuwa,FBOPF1,1200,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Dellawa,FBOPF1,1200,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Ceciliyan,FBOPF1,1200,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Pothotuwa,BOP1,2400,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,New Vithanakande,BOP1,2400,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Lumbini,OP1,2750,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Pothotuwa,OP1,2600,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Peak Paradise,OP,1250,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Peak Paradise,OPA,1350,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Dishan Valley,PEK,1300,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Andaradeniya Super,PEK,1300,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,CO-OP Lanka,PEK,1300,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Lumbini,PEK,1300,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,New Panilkanda,PEK,1300,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Nilrich,PEK,1300,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Suduwelipothahena Super,PEK,1300,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Nilgiri,PEK,1300,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Hildellana,PEK1,1300,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Nilgiri,PEK1,1200,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Kamarangapitiya,PEK1,1150,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,K D U Super,PEK1,1150,185.81,191.71,4437.1428
2020-05-06,19,17,LOW GROWNS,Lumbini,PEK1,1150,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Maratenne,BOP,940,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Halpewatte Uva,BOPSp,900,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Halpewatte Uva,BOPF/BOPFSp,790,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Halpewatte Uva,BOP1,1050,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Dickwella,FBOP/FBOP1,1000,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Glen Alpin,FBOP/FBOP1,1000,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Halpewatte Uva,FBOP/FBOP1,1000,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Meddakanda,FBOPF/FBOPF1,1000,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Wewesse,OP/OPA,900,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Telbedde,OP1,1050,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Telbedde,PEK/PEK1,980,185.81,191.71,4437.1428
2020-05-06,19,17,UVA MEDIUM,Glen Alpin,PEK/PEK1,980,185.81,191.71,4437.1428
